,0
2381,http://mmadecisions.com/decision/4323/Norman-Parke-vs-Kazuki-Tokudome
2382,http://mmadecisions.com/decision/4295/Rashad-Evans-vs-Dan-Henderson
2383,http://mmadecisions.com/decision/4294/Stipe-Miocic-vs-Roy-Nelson
2384,http://mmadecisions.com/decision/4293/Ryan-Jimmo-vs-Igor-Pokrajac
2385,http://mmadecisions.com/decision/4292/Alexis-Davis-vs-Rosi-Sexton
2386,http://mmadecisions.com/decision/4290/Jake-Shields-vs-Tyron-Woodley
2387,http://mmadecisions.com/decision/4288/Sean-Pierson-vs-Kenny-Robertson
2388,http://mmadecisions.com/decision/4287/Roland-Delorme-vs-Edwin-Figueroa
2389,http://mmadecisions.com/decision/4286/Mitch-Clarke-vs-John-Maguire
2390,http://mmadecisions.com/decision/4285/Yves-Jabouin-vs-Dustin-Pague
2391,http://mmadecisions.com/decision/4267/Ildemar-Alcântara-vs-Leandro-Silva
2392,http://mmadecisions.com/decision/4266/Rodrigo-Damm-vs-Mizuto-Hirota
2393,http://mmadecisions.com/decision/4250/Donald-Cerrone-vs-K.J.-Noons
2394,http://mmadecisions.com/decision/4249/Mike-Pyle-vs-Rick-Story
2395,http://mmadecisions.com/decision/4248/Dennis-Bermudez-vs-Max-Holloway
2396,http://mmadecisions.com/decision/4246/Khabib-Nurmagomedov-vs-Abel-Trujillo
2397,http://mmadecisions.com/decision/4245/Stephen-Thompson-vs-Nah-Shon-Burrell
2398,http://mmadecisions.com/decision/4243/Jeremy-Stephens-vs-Estevan-Payan
2399,http://mmadecisions.com/decision/4240/Rafael-dos-Anjos-vs-Evan-Dunham
2400,http://mmadecisions.com/decision/4239/Rafael-Natal-vs-Joao-Zeferino
2401,http://mmadecisions.com/decision/4238/Nik-Lentz-vs-Hacran-Dias
2402,http://mmadecisions.com/decision/4235/Paulo-Thiago-vs-Michel-Prazeres
2403,http://mmadecisions.com/decision/4233/Fábio-Maldonado-vs-Roger-Hollett
2404,http://mmadecisions.com/decision/4231/Jussier-Formiga-vs-Chris-Cariaso
2405,http://mmadecisions.com/decision/4209/Michael-Bisping-vs-Alan-Belcher
2406,http://mmadecisions.com/decision/4207/Phil-Davis-vs-Vinny-Magalhães
2407,http://mmadecisions.com/decision/4204/Ovince-Saint-Preux-vs-Gian-Villante
2408,http://mmadecisions.com/decision/4200/Cody-McKenzie-vs-Leonard-Garcia
2409,http://mmadecisions.com/decision/4199/Steven-Siler-vs-Kurt-Holobaugh
2410,http://mmadecisions.com/decision/4196/Benson-Henderson-vs-Gilbert-Melendez
2411,http://mmadecisions.com/decision/4195/Daniel-Cormier-vs-Frank-Mir
2412,http://mmadecisions.com/decision/4191/Francis-Carmont-vs-Lorenz-Larkin
2413,http://mmadecisions.com/decision/4187/Jorge-Masvidal-vs-Tim-Means
2414,http://mmadecisions.com/decision/4166/Gegard-Mousasi-vs-Ilir-Latifi
2415,http://mmadecisions.com/decision/4163/Brad-Pickett-vs-Mike-Easton
2416,http://mmadecisions.com/decision/4161/Akira-Corassani-vs-Robbie-Peralta
2417,http://mmadecisions.com/decision/4158/Adlan-Amagov-vs-Chris-Spang
2418,http://mmadecisions.com/decision/4156/Ryan-LaFlare-vs-Benny-Alloway
2419,http://mmadecisions.com/decision/4154/Papy-Abedi-vs-Besam-Yousef
2420,http://mmadecisions.com/decision/4097/Georges-St-Pierre-vs-Nick-Diaz
2421,http://mmadecisions.com/decision/4096/Johny-Hendricks-vs-Carlos-Condit
2422,http://mmadecisions.com/decision/4094/Chris-Camozzi-vs-Nick-Ring
2423,http://mmadecisions.com/decision/4093/Mike-Ricci-vs-Colin-Fletcher
2424,http://mmadecisions.com/decision/4092/Patrick-Cote-vs-Bobby-Voelker
2425,http://mmadecisions.com/decision/4088/John-Makdessi-vs-Daron-Cruickshank
2426,http://mmadecisions.com/decision/4085/George-Roop-vs-Reuben-Duran
2427,http://mmadecisions.com/decision/4057/Diego-Sanchez-vs-Takanori-Gomi
2428,http://mmadecisions.com/decision/4056/Yushin-Okami-vs-Hector-Lombard
2429,http://mmadecisions.com/decision/4055/Rani-Yahya-vs-Mizuto-Hirota
2430,http://mmadecisions.com/decision/4054/Dong-Hyun-Kim-vs-Siyar-Bahadurzada
2431,http://mmadecisions.com/decision/4053/Brad-Tavares-vs-Riki-Fukuda
2432,http://mmadecisions.com/decision/4052/Takeya-Mizugaki-vs-Bryan-Caraway
2433,http://mmadecisions.com/decision/4051/Kazuki-Tokudome-vs-Cristiano-Marcello
2434,http://mmadecisions.com/decision/4037/Lyoto-Machida-vs-Dan-Henderson
2435,http://mmadecisions.com/decision/4035/Court-McGee-vs-Josh-Neer
2436,http://mmadecisions.com/decision/4033/Brendan-Schaub-vs-Lavar-Johnson
2437,http://mmadecisions.com/decision/4031/Dennis-Bermudez-vs-Matt-Grice
2438,http://mmadecisions.com/decision/4030/Sam-Stout-vs-Caros-Fodor
2439,http://mmadecisions.com/decision/4028/Neil-Magny-vs-Jon-Manley
2440,http://mmadecisions.com/decision/4027/Nah-Shon-Burrell-vs-Yuri-Villefort
2441,http://mmadecisions.com/decision/4014/Cub-Swanson-vs-Dustin-Poirier
2442,http://mmadecisions.com/decision/4012/Gunnar-Nelson-vs-Jorge-Santiago
2443,http://mmadecisions.com/decision/4011/James-Te-Huna-vs-Ryan-Jimmo
2444,http://mmadecisions.com/decision/4009/Renee-Forte-vs-Terry-Etim
2445,http://mmadecisions.com/decision/4008/Danny-Castillo-vs-Paul-Sass
2446,http://mmadecisions.com/decision/4007/Andy-Ogle-vs-Josh-Grispi
2447,http://mmadecisions.com/decision/4005/Vaughan-Lee-vs-Motonobu-Tezuka
2448,http://mmadecisions.com/decision/4004/Phil-Harris-vs-Ulysses-Gomez
2449,http://mmadecisions.com/decision/3984/Jose-Aldo-vs-Frankie-Edgar
2450,http://mmadecisions.com/decision/3983/Antônio-Rogério-Nogueira-vs-Rashad-Evans
2451,http://mmadecisions.com/decision/3981/Demian-Maia-vs-Jon-Fitch
2452,http://mmadecisions.com/decision/3980/Joseph-Benavidez-vs-Ian-McCall
2453,http://mmadecisions.com/decision/3979/Evan-Dunham-vs-Gleison-Tibau
2454,http://mmadecisions.com/decision/3976/Isaac-Vallie-Flagg-vs-Yves-Edwards
2455,http://mmadecisions.com/decision/3963/Demetrious-Johnson-vs-John-Dodson
2456,http://mmadecisions.com/decision/3962/Glover-Teixeira-vs-Quinton-Jackson
2457,http://mmadecisions.com/decision/3958/Clay-Guida-vs-Hatsu-Hioki
2458,http://mmadecisions.com/decision/3957/Pascal-Krauss-vs-Mike-Stumpf
2459,http://mmadecisions.com/decision/3953/David-Mitchell-vs-Simeon-Thoresen
2460,http://mmadecisions.com/decision/3941/C.B.-Dollaway-vs-Daniel-Sarafian
2461,http://mmadecisions.com/decision/3938/Godofredo-Pepey-vs-Milton-Vieira
2462,http://mmadecisions.com/decision/3937/Ronny-Markes-vs-Andrew-Craig
2463,http://mmadecisions.com/decision/3936/Nik-Lentz-vs-Diego-Nunes
2464,http://mmadecisions.com/decision/3884/Cain-Velasquez-vs-Junior-dos-Santos
2465,http://mmadecisions.com/decision/3883/Jim-Miller-vs-Joe-Lauzon
2466,http://mmadecisions.com/decision/3881/Yushin-Okami-vs-Alan-Belcher
2467,http://mmadecisions.com/decision/3880/Derek-Brunson-vs-Chris-Leben
2468,http://mmadecisions.com/decision/3879/Eddie-Wineland-vs-Brad-Pickett
2469,http://mmadecisions.com/decision/3877/Jamie-Varner-vs-Melvin-Guillard
2470,http://mmadecisions.com/decision/3876/Myles-Jury-vs-Michael-Johnson
2471,http://mmadecisions.com/decision/3874/Max-Holloway-vs-Leonard-Garcia
2472,http://mmadecisions.com/decision/3857/Robert-Whittaker-vs-Brad-Scott
2473,http://mmadecisions.com/decision/3855/Norman-Parke-vs-Colin-Fletcher
2474,http://mmadecisions.com/decision/3848/Mike-Pierce-vs-Seth-Baczynski
2475,http://mmadecisions.com/decision/3843/Mike-Wilkinson-vs-Brendan-Loughnane
2476,http://mmadecisions.com/decision/3840/Benson-Henderson-vs-Nate-Diaz
2477,http://mmadecisions.com/decision/3839/Alexander-Gustafsson-vs-Mauricio-Rua
2478,http://mmadecisions.com/decision/3838/Rory-MacDonald-vs-B.J.-Penn
2479,http://mmadecisions.com/decision/3835/Raphael-Assuncao-vs-Mike-Easton
2480,http://mmadecisions.com/decision/3834/Ramsey-Nijem-vs-Joe-Proctor
2481,http://mmadecisions.com/decision/3831/Dennis-Siver-vs-Nam-Phan
2482,http://mmadecisions.com/decision/3811/Georges-St-Pierre-vs-Carlos-Condit
2483,http://mmadecisions.com/decision/3809/Francis-Carmont-vs-Tom-Lawlor
2484,http://mmadecisions.com/decision/3807/Rafael-dos-Anjos-vs-Mark-Bocek
2485,http://mmadecisions.com/decision/3808/Pablo-Garza-vs-Mark-Hominick
2486,http://mmadecisions.com/decision/3804/John-Makdessi-vs-Sam-Stout
2487,http://mmadecisions.com/decision/3803/Antonio-Carvalho-vs-Rodrigo-Damm
2488,http://mmadecisions.com/decision/3802/Matt-Riddle-vs-John-Maguire
2489,http://mmadecisions.com/decision/3800/Darren-Elkins-vs-Steven-Siler
2490,http://mmadecisions.com/decision/3786/Dong-Hyun-Kim-vs-Paulo-Thiago
2491,http://mmadecisions.com/decision/3784/Takanori-Gomi-vs-Mac-Danzig
2492,http://mmadecisions.com/decision/3783/Jon-Tuck-vs-Tiequan-Zhang
2493,http://mmadecisions.com/decision/3782/Takeya-Mizugaki-vs-Jeff-Hougland
2494,http://mmadecisions.com/decision/3781/Alex-Caceres-vs-Motonobu-Tezuka
2495,http://mmadecisions.com/decision/3780/John-Lineker-vs-Yasuhiro-Urushitani
2496,http://mmadecisions.com/decision/3779/Riki-Fukuda-vs-Tom-DeBlass
2497,http://mmadecisions.com/decision/3736/Jon-Fitch-vs-Erick-Silva
2498,http://mmadecisions.com/decision/3732/Gleison-Tibau-vs-Francisco-Trinaldo
2499,http://mmadecisions.com/decision/3731/Diego-Brandão-vs-Joey-Gambino
2500,http://mmadecisions.com/decision/3729/Chris-Camozzi-vs-Luiz-Cane
2501,http://mmadecisions.com/decision/3728/Cristiano-Marcello-vs-Reza-Madadi
2502,http://mmadecisions.com/decision/3713/Jake-Ellenberger-vs-Jay-Hieron
2503,http://mmadecisions.com/decision/3704/Marcus-LeVesseur-vs-Carlo-Prater
2504,http://mmadecisions.com/decision/3700/Diego-Nunes-vs-Bart-Palaszewski
2505,http://mmadecisions.com/decision/3697/Dan-Hardy-vs-Amir-Sadollah
2506,http://mmadecisions.com/decision/3694/John-Hathaway-vs-John-Maguire
2507,http://mmadecisions.com/decision/3691/Akira-Corassani-vs-Andy-Ogle
2508,http://mmadecisions.com/decision/3690/Brad-Tavares-vs-Tom-Watson
2509,http://mmadecisions.com/decision/3676/Demetrious-Johnson-vs-Joseph-Benavidez
2510,http://mmadecisions.com/decision/3675/Michael-Bisping-vs-Brian-Stann
2511,http://mmadecisions.com/decision/3674/Matt-Hamill-vs-Roger-Hollett
2512,http://mmadecisions.com/decision/3671/TJ-Grant-vs-Evan-Dunham
2513,http://mmadecisions.com/decision/3670/Sean-Pierson-vs-Lance-Benoist
2514,http://mmadecisions.com/decision/3669/Marcus-Brimage-vs-Jimy-Hettes
2515,http://mmadecisions.com/decision/3645/Benson-Henderson-vs-Frankie-Edgar
2516,http://mmadecisions.com/decision/3637/Chico-Camus-vs-Dustin-Pague
2517,http://mmadecisions.com/decision/3631/Nam-Phan-vs-Cole-Miller
2518,http://mmadecisions.com/decision/3627/Manvel-Gamburyan-vs-Michihiro-Omigawa
2519,http://mmadecisions.com/decision/3625/Renan-Barão-vs-Urijah-Faber
2520,http://mmadecisions.com/decision/3624/Tim-Boetsch-vs-Hector-Lombard
2521,http://mmadecisions.com/decision/3623/Cheick-Kongo-vs-Shawn-Jordan
2522,http://mmadecisions.com/decision/3621/James-Head-vs-Brian-Ebersole
2523,http://mmadecisions.com/decision/3620/Nick-Ring-vs-Court-McGee
2524,http://mmadecisions.com/decision/3615/Anton-Kuivanen-vs-Mitch-Clarke
2525,http://mmadecisions.com/decision/3594/James-Te-Huna-vs-Joey-Beltran
2526,http://mmadecisions.com/decision/3593/Aaron-Simpson-vs-Kenny-Robertson
2527,http://mmadecisions.com/decision/3590/Rafael-dos-Anjos-vs-Anthony-Njokuani
2528,http://mmadecisions.com/decision/3588/Chris-Cariaso-vs-Josh-Ferguson
2529,http://mmadecisions.com/decision/3586/Marcelo-Guimaraes-vs-Dan-Stittgen
2530,http://mmadecisions.com/decision/3583/Forrest-Griffin-vs-Tito-Ortiz
2531,http://mmadecisions.com/decision/3582/Cung-Le-vs-Patrick-Cote
2532,http://mmadecisions.com/decision/3579/Mike-Easton-vs-Ivan-Menjivar
2533,http://mmadecisions.com/decision/3578/Melvin-Guillard-vs-Fabricio-Camões
2534,http://mmadecisions.com/decision/3577/Khabib-Nurmagomedov-vs-Gleison-Tibau
2535,http://mmadecisions.com/decision/3576/Costa-Philippou-vs-Riki-Fukuda
2536,http://mmadecisions.com/decision/3575/Shane-Roller-vs-John-Alessio
2537,http://mmadecisions.com/decision/3574/Rafaello-Oliveira-vs-Yoislandy-Izquierdo
2538,http://mmadecisions.com/decision/3568/Rich-Franklin-vs-Wanderlei-Silva
2539,http://mmadecisions.com/decision/3567/Cezar-Ferreira-vs-Sergio-Moraes
2540,http://mmadecisions.com/decision/3566/Rony-Jason-vs-Godofredo-Pepey
2541,http://mmadecisions.com/decision/3563/Hacran-Dias-vs-Iuri-Alcântara
2542,http://mmadecisions.com/decision/3560/Hugo-Viana-vs-John-Macapa
2543,http://mmadecisions.com/decision/3557/Felipe-Arantes-vs-Milton-Vieira
2544,http://mmadecisions.com/decision/3556/Gray-Maynard-vs-Clay-Guida
2545,http://mmadecisions.com/decision/3555/Sam-Stout-vs-Spencer-Fisher
2546,http://mmadecisions.com/decision/3554/Brian-Ebersole-vs-TJ-Waldburger
2547,http://mmadecisions.com/decision/3548/Ricardo-Lamas-vs-Hatsu-Hioki
2548,http://mmadecisions.com/decision/3544/Rick-Story-vs-Brock-Jardine
2549,http://mmadecisions.com/decision/3536/Ken-Stone-vs-Dustin-Pague
2550,http://mmadecisions.com/decision/3534/Demetrious-Johnson-vs-Ian-McCall
2551,http://mmadecisions.com/decision/3529/Mike-Pierce-vs-Carlos-Eduardo-Rocha
2552,http://mmadecisions.com/decision/3528/Seth-Baczynski-vs-Lance-Benoist
2553,http://mmadecisions.com/decision/3527/Matt-Grice-vs-Leonard-Garcia
2554,http://mmadecisions.com/decision/3526/Buddy-Roberts-vs-Caio-Magalh達es
2555,http://mmadecisions.com/decision/3525/Henry-Martinez-vs-Bernardo-Magalh達es
2556,http://mmadecisions.com/decision/3524/Sean-Pierson-vs-Jake-Hecht
2557,http://mmadecisions.com/decision/3507/Darren-Elkins-vs-Diego-Brandão
2558,http://mmadecisions.com/decision/3505/C.B.-Dollaway-vs-Jason-Miller
2559,http://mmadecisions.com/decision/3501/Mike-Brown-vs-Daniel-Pineda
2560,http://mmadecisions.com/decision/3474/Amir-Sadollah-vs-Jorge-Lopez
2561,http://mmadecisions.com/decision/3473/Donald-Cerrone-vs-Jeremy-Stephens
2562,http://mmadecisions.com/decision/3472/Yves-Jabouin-vs-Jeff-Hougland
2563,http://mmadecisions.com/decision/3471/Igor-Pokrajac-vs-Fábio-Maldonado
2564,http://mmadecisions.com/decision/3469/Brad-Tavares-vs-Dongi-Yang
2565,http://mmadecisions.com/decision/3467/TJ-Grant-vs-Carlo-Prater
2566,http://mmadecisions.com/decision/3465/Johnny-Eduardo-vs-Jeff-Curran
2567,http://mmadecisions.com/decision/3464/Francisco-Rivera-vs-Alex-Soto
2568,http://mmadecisions.com/decision/3454/Johny-Hendricks-vs-Josh-Koscheck
2569,http://mmadecisions.com/decision/3451/Michael-Johnson-vs-Tony-Ferguson
2570,http://mmadecisions.com/decision/3450/John-Dodson-vs-Tim-Elliott
2571,http://mmadecisions.com/decision/3449/John-Hathaway-vs-Pascal-Krauss
2572,http://mmadecisions.com/decision/3447/Danny-Castillo-vs-John-Cholish
2573,http://mmadecisions.com/decision/3446/Dennis-Bermudez-vs-Pablo-Garza
2574,http://mmadecisions.com/decision/3432/Jon-Jones-vs-Rashad-Evans
2575,http://mmadecisions.com/decision/3428/Eddie-Yagin-vs-Mark-Hominick
2576,http://mmadecisions.com/decision/3427/Mark-Bocek-vs-John-Alessio
2577,http://mmadecisions.com/decision/3425/Matt-Brown-vs-Stephen-Thompson
2578,http://mmadecisions.com/decision/3424/Anthony-Njokuani-vs-John-Makdessi
2579,http://mmadecisions.com/decision/3423/Mac-Danzig-vs-Efrain-Escudero
2580,http://mmadecisions.com/decision/3422/Chris-Clements-vs-Keith-Wisniewski
2581,http://mmadecisions.com/decision/3421/Marcus-Brimage-vs-Maximo-Blanco
2582,http://mmadecisions.com/decision/3406/Alexander-Gustafsson-vs-Thiago-Silva
2583,http://mmadecisions.com/decision/3403/Dennis-Siver-vs-Diego-Nunes
2584,http://mmadecisions.com/decision/3398/Cyrille-Diabaté-vs-Tom-DeBlass
2585,http://mmadecisions.com/decision/3394/Jason-Young-vs-Eric-Wisely
2586,http://mmadecisions.com/decision/3330/Demetrious-Johnson-vs-Ian-McCall
2587,http://mmadecisions.com/decision/3329/Costa-Philippou-vs-Court-McGee
2588,http://mmadecisions.com/decision/3326/Steven-Siler-vs-Cole-Miller
2589,http://mmadecisions.com/decision/3325/Andrew-Craig-vs-Kyle-Noke
2590,http://mmadecisions.com/decision/3313/Benson-Henderson-vs-Frankie-Edgar
2591,http://mmadecisions.com/decision/3312/Ryan-Bader-vs-Quinton-Jackson
2592,http://mmadecisions.com/decision/3311/Jake-Shields-vs-Yoshihiro-Akiyama
2593,http://mmadecisions.com/decision/3310/Hatsu-Hioki-vs-Bart-Palaszewski
2594,http://mmadecisions.com/decision/3307/Riki-Fukuda-vs-Steve-Cantwell
2595,http://mmadecisions.com/decision/3306/Chris-Cariaso-vs-Takeya-Mizugaki
2596,http://mmadecisions.com/decision/3304/Jake-Ellenberger-vs-Diego-Sanchez
2597,http://mmadecisions.com/decision/3302/Ronny-Markes-vs-Aaron-Simpson
2598,http://mmadecisions.com/decision/3300/T.J.-Dillashaw-vs-Walel-Watson
2599,http://mmadecisions.com/decision/3297/Justin-Salas-vs-Anton-Kuivanen
2600,http://mmadecisions.com/decision/3296/Tim-Means-vs-Bernardo-Magalhães
2601,http://mmadecisions.com/decision/3295/Carlos-Condit-vs-Nick-Diaz
2602,http://mmadecisions.com/decision/3294/Fabricio-Werdum-vs-Roy-Nelson
2603,http://mmadecisions.com/decision/3293/Josh-Koscheck-vs-Mike-Pierce
2604,http://mmadecisions.com/decision/3292/Renan-Barão-vs-Scott-Jorgensen
2605,http://mmadecisions.com/decision/3289/Edwin-Figueroa-vs-Alex-Caceres
2606,http://mmadecisions.com/decision/3287/Matt-Riddle-vs-Henry-Martinez
2607,http://mmadecisions.com/decision/3286/Rafael-Natal-vs-Michael-Kuiper
2608,http://mmadecisions.com/decision/3284/Rashad-Evans-vs-Phil-Davis
2609,http://mmadecisions.com/decision/3283/Chael-Sonnen-vs-Michael-Bisping
2610,http://mmadecisions.com/decision/3282/Chris-Weidman-vs-Demian-Maia
2611,http://mmadecisions.com/decision/3280/Mike-Russow-vs-Jon-Olav-Einemo
2612,http://mmadecisions.com/decision/3277/Michael-Johnson-vs-Shane-Roller
2613,http://mmadecisions.com/decision/3266/Mike-Easton-vs-Jared-Papazian
2614,http://mmadecisions.com/decision/3265/Charlie-Brenneman-vs-Daniel-Roberts
2615,http://mmadecisions.com/decision/3264/Thiago-Tavares-vs-Sam-Stout
2616,http://mmadecisions.com/decision/3262/Iuri-Alcântara-vs-Michihiro-Omigawa
2617,http://mmadecisions.com/decision/3260/Felipe-Arantes-vs-Antonio-Carvalho
2618,http://mmadecisions.com/decision/3247/Nate-Diaz-vs-Donald-Cerrone
2619,http://mmadecisions.com/decision/3246/Jimy-Hettes-vs-Nam-Phan
2620,http://mmadecisions.com/decision/3245/Ross-Pearson-vs-Junior-Assunção
2621,http://mmadecisions.com/decision/3244/Danny-Castillo-vs-Anthony-Njokuani
2622,http://mmadecisions.com/decision/3243/Dong-Hyun-Kim-vs-Sean-Pierson
2623,http://mmadecisions.com/decision/3242/Jacob-Volkmann-vs-Efrain-Escudero
2624,http://mmadecisions.com/decision/3241/Diego-Nunes-vs-Manvel-Gamburyan
2625,http://mmadecisions.com/decision/3227/Brian-Ebersole-vs-Claude-Patrick
2626,http://mmadecisions.com/decision/3223/Yves-Jabouin-vs-Walel-Watson
2627,http://mmadecisions.com/decision/3222/Mark-Bocek-vs-Nik-Lentz
2628,http://mmadecisions.com/decision/3205/Dan-Henderson-vs-Mauricio-Rua
2629,http://mmadecisions.com/decision/3202/Martin-Kampmann-vs-Rick-Story
2630,http://mmadecisions.com/decision/3201/Stephan-Bonnar-vs-Kyle-Kingsbury
2631,http://mmadecisions.com/decision/3193/Gleison-Tibau-vs-Rafael-dos-Anjos
2632,http://mmadecisions.com/decision/3192/Miguel-Torres-vs-Nick-Pace
2633,http://mmadecisions.com/decision/3162/Benson-Henderson-vs-Clay-Guida
2634,http://mmadecisions.com/decision/3159/Darren-Uyenoyama-vs-Norifumi-Yamamoto
2635,http://mmadecisions.com/decision/3158/Alex-Caceres-vs-Cole-Escovedo
2636,http://mmadecisions.com/decision/3157/Mike-Pierce-vs-Paul-Bradley
2637,http://mmadecisions.com/decision/3156/Aaron-Rosa-vs-Matt-Lucas
2638,http://mmadecisions.com/decision/3149/John-Maguire-vs-Justin-Edwards
2639,http://mmadecisions.com/decision/3148/Phil-De-Fries-vs-Rob-Broughton
2640,http://mmadecisions.com/decision/3147/Michihiro-Omigawa-vs-Jason-Young
2641,http://mmadecisions.com/decision/3146/Chris-Cariaso-vs-Vaughan-Lee
2642,http://mmadecisions.com/decision/3132/Nick-Diaz-vs-B.J.-Penn
2643,http://mmadecisions.com/decision/3131/Cheick-Kongo-vs-Matt-Mitrione
2644,http://mmadecisions.com/decision/3130/Scott-Jorgensen-vs-Jeff-Curran
2645,http://mmadecisions.com/decision/3129/Hatsu-Hioki-vs-George-Roop
2646,http://mmadecisions.com/decision/3128/Brandon-Vera-vs-Eliot-Marshall
2647,http://mmadecisions.com/decision/3127/Ramsey-Nijem-vs-Danny-Downes
2648,http://mmadecisions.com/decision/3126/Francis-Carmont-vs-Chris-Camozzi
2649,http://mmadecisions.com/decision/3125/Clifford-Starks-vs-Dustin-Jacoby
2650,http://mmadecisions.com/decision/3093/Jose-Aldo-vs-Kenny-Florian
2651,http://mmadecisions.com/decision/3092/Nam-Phan-vs-Leonard-Garcia
2652,http://mmadecisions.com/decision/3091/Demian-Maia-vs-Jorge-Santiago
2653,http://mmadecisions.com/decision/3090/Anthony-Pettis-vs-Jeremy-Stephens
2654,http://mmadecisions.com/decision/3088/Stipe-Miocic-vs-Joey-Beltran
2655,http://mmadecisions.com/decision/3087/Darren-Elkins-vs-Tiequan-Zhang
2656,http://mmadecisions.com/decision/3086/Aaron-Simpson-vs-Eric-Schafer
2657,http://mmadecisions.com/decision/3085/Mike-Massenzio-vs-Steve-Cantwell
2658,http://mmadecisions.com/decision/3069/Dominick-Cruz-vs-Demetrious-Johnson
2659,http://mmadecisions.com/decision/3068/Matt-Wiman-vs-Mac-Danzig
2660,http://mmadecisions.com/decision/3060/Mark-Hunt-vs-Ben-Rothwell
2661,http://mmadecisions.com/decision/3058/Travis-Browne-vs-Rob-Broughton
2662,http://mmadecisions.com/decision/3053/Tim-Boetsch-vs-Nick-Ring
2663,http://mmadecisions.com/decision/3051/Junior-Assunção-vs-Eddie-Yagin
2664,http://mmadecisions.com/decision/2993/Edson-Barboza-vs-Ross-Pearson
2665,http://mmadecisions.com/decision/2989/Rousimar-Palhares-vs-Dan-Miller
2666,http://mmadecisions.com/decision/2988/Paulo-Thiago-vs-David-Mitchell
2667,http://mmadecisions.com/decision/2987/Raphael-Assuncao-vs-Johnny-Eduardo
2668,http://mmadecisions.com/decision/2985/Iuri-Alcântara-vs-Felipe-Arantes
2669,http://mmadecisions.com/decision/2984/Yves-Jabouin-vs-Ian-Loveland
2670,http://mmadecisions.com/decision/2973/Benson-Henderson-vs-Jim-Miller
2671,http://mmadecisions.com/decision/2971/Duane-Ludwig-vs-Amir-Sadollah
2672,http://mmadecisions.com/decision/2969/Joseph-Benavidez-vs-Eddie-Wineland
2673,http://mmadecisions.com/decision/2964/Ronny-Markes-vs-Karlos-Vemola
2674,http://mmadecisions.com/decision/2963/Jacob-Volkmann-vs-Danny-Castillo
2675,http://mmadecisions.com/decision/2950/Costa-Philippou-vs-Jorge-Rivera
2676,http://mmadecisions.com/decision/2947/Chad-Mendes-vs-Rani-Yahya
2677,http://mmadecisions.com/decision/2946/Ivan-Menjivar-vs-Nick-Pace
2678,http://mmadecisions.com/decision/2945/Johny-Hendricks-vs-Mike-Pierce
2679,http://mmadecisions.com/decision/2944/Mike-Brown-vs-Nam-Phan
2680,http://mmadecisions.com/decision/2943/Rafael-Natal-vs-Paul-Bradley
2681,http://mmadecisions.com/decision/2911/Dominick-Cruz-vs-Urijah-Faber
2682,http://mmadecisions.com/decision/2910/Dennis-Siver-vs-Matt-Wiman
2683,http://mmadecisions.com/decision/2909/Brian-Bowles-vs-Takeya-Mizugaki
2684,http://mmadecisions.com/decision/2908/Aaron-Simpson-vs-Brad-Tavares
2685,http://mmadecisions.com/decision/2907/Anthony-Njokuani-vs-Andre-Winner
2686,http://mmadecisions.com/decision/2906/Jeff-Hougland-vs-Donny-Walker
2687,http://mmadecisions.com/decision/2904/Charlie-Brenneman-vs-Rick-Story
2688,http://mmadecisions.com/decision/2903/Matt-Brown-vs-John-Howard
2689,http://mmadecisions.com/decision/2901/Tyson-Griffin-vs-Manvel-Gamburyan
2690,http://mmadecisions.com/decision/2900/Javier-Vazquez-vs-Joe-Stevenson
2691,http://mmadecisions.com/decision/2898/Rich-Attonito-vs-Daniel-Roberts
2692,http://mmadecisions.com/decision/2863/Junior-dos-Santos-vs-Shane-Carwin
2693,http://mmadecisions.com/decision/2862/Kenny-Florian-vs-Diego-Nunes
2694,http://mmadecisions.com/decision/2861/Mark-Munoz-vs-Demian-Maia
2695,http://mmadecisions.com/decision/2860/Donald-Cerrone-vs-Vagner-Rocha
2696,http://mmadecisions.com/decision/2859/Krzysztof-Soszynski-vs-Mike-Massenzio
2697,http://mmadecisions.com/decision/2858/Dustin-Poirier-vs-Jason-Young
2698,http://mmadecisions.com/decision/2857/Darren-Elkins-vs-Michihiro-Omigawa
2699,http://mmadecisions.com/decision/2843/Quinton-Jackson-vs-Matt-Hamill
2700,http://mmadecisions.com/decision/2842/Frank-Mir-vs-Roy-Nelson
2701,http://mmadecisions.com/decision/2841/Rick-Story-vs-Thiago-Alves
2702,http://mmadecisions.com/decision/2840/Demetrious-Johnson-vs-Miguel-Torres
2703,http://mmadecisions.com/decision/2839/Tim-Boetsch-vs-Kendall-Grove
2704,http://mmadecisions.com/decision/2837/Michael-McDonald-vs-Chris-Cariaso
2705,http://mmadecisions.com/decision/2836/Renan-Barão-vs-Cole-Escovedo
2706,http://mmadecisions.com/decision/2674/Georges-St-Pierre-vs-Jake-Shields
2707,http://mmadecisions.com/decision/2673/Jose-Aldo-vs-Mark-Hominick
2708,http://mmadecisions.com/decision/2672/Benson-Henderson-vs-Mark-Bocek
2709,http://mmadecisions.com/decision/2671/Rory-MacDonald-vs-Nate-Diaz
2710,http://mmadecisions.com/decision/2670/Claude-Patrick-vs-Daniel-Roberts
2711,http://mmadecisions.com/decision/2438/Urijah-Faber-vs-Eddie-Wineland
