,Judge 1 Fighter 1 Round 1,Judge 1 Fighter 2 Round 1,Judge 1 Fighter 1 Round 2,Judge 1 Fighter 2 Round 2,Judge 1 Fighter 1 Round 3,Judge 1 Fighter 2 Round 3,Judge 1 Fighter 1 Round 4,Judge 1 Fighter 2 Round 4,Judge 1 Fighter 1 Round 5,Judge 1 Fighter 2 Round 5,Judge 2 Fighter 1 Round 1,Judge 2 Fighter 2 Round 1,Judge 2 Fighter 1 Round 2,Judge 2 Fighter 2 Round 2,Judge 2 Fighter 1 Round 3,Judge 2 Fighter 2 Round 3,Judge 2 Fighter 1 Round 4,Judge 2 Fighter 2 Round 4,Judge 2 Fighter 1 Round 5,Judge 2 Fighter 2 Round 5,Judge 3 Fighter 1 Round 1,Judge 3 Fighter 2 Round 1,Judge 3 Fighter 1 Round 2,Judge 3 Fighter 2 Round 2,Judge 3 Fighter 1 Round 3,Judge 3 Fighter 2 Round 3,Judge 3 Fighter 1 Round 4,Judge 3 Fighter 2 Round 4,Judge 3 Fighter 1 Round 5,Judge 3 Fighter 2 Round 5,Date,Fighter 1,Fighter 2,Judge 1,Judge 2,Judge 3
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 12, 2023",Joshua Fremd,Jamie Pickett,Adalaide Byrd,Sal D'Amato,Ron McCarthy
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"August 05, 2023",Cory Sandhagen,Rob Font,Michael Bell,Derek Cleary,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 05, 2023",Tanner Boser,Aleksa Camur,Sal D'Amato,Anthony Maness,Rick Winter
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"August 05, 2023",Ludovit Klein,Ignacio Bahamondes,Derek Cleary,Anthony Maness,Rick Winter
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"August 05, 2023",Kyler Phillips,Raoni Barcelos,Michael Bell,Sal D'Amato,Kerri Rowland
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"August 05, 2023",Billy Quarantillo,Damon Jackson,Michael Bell,Derek Cleary,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 05, 2023",Cody Durden,Jake Hadley,Sal D'Amato,Anthony Maness,Kerri Rowland
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 05, 2023",Sean Woodson,Dennis Buzukja,Michael Bell,Derek Cleary,Kerri Rowland
0,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"July 29, 2023",Alex Pereira,Jan Blachowicz,Derek Cleary,Junichiro Kamijo,Ron McCarthy
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 29, 2023",C.J. Vergara,Vinicius Salvador,Derek Cleary,Steve Faragher,Junichiro Kamijo
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"July 22, 2023",Nathaniel Wood,Andre Fili,Michael Bell,Junichiro Kamijo,Cezary Wojciechowski
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"July 22, 2023",Fares Ziam,Jai Herbert,Michael Bell,Junichiro Kamijo,Cezary Wojciechowski
0,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,"July 22, 2023",Lerone Murphy,Joshua Culibao,Ben Cartlidge,David Lethaby,Darryl Ransom
0,9,10,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"July 22, 2023",Daniel Marcos,Davey Grant,Anders Ohlsson,Clemens Werner,Cezary Wojciechowski
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 22, 2023",Mick Parkin,Jamal Pogues,Michael Bell,Darryl Ransom,Clemens Werner
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 22, 2023",Makhmud Muradov,Bryan Barberena,Junichiro Kamijo,David Lethaby,Anders Ohlsson
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"July 22, 2023",Ketlen Vieira,Pannie Kianzad,Michael Bell,Ben Cartlidge,Cezary Wojciechowski
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 22, 2023",Chris Duncan,Yanal Ashmoz,Junichiro Kamijo,David Lethaby,Darryl Ransom
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"July 22, 2023",Bruna Brasil,Shauna Bannon,Michael Bell,Anders Ohlsson,Clemens Werner
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 15, 2023",Jack Della Maddalena,Bassil Hafez,Sal D'Amato,Junichiro Kamijo,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 15, 2023",Norma Dumont,Chelsea Chandler,Michael Bell,Derek Cleary,Sal D'Amato
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 15, 2023",Melsik Baghdasaryan,Tucker Lutz,Adalaide Byrd,Derek Cleary,Sal D'Amato
0,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 15, 2023",Melquizael Costa,Austin Lingo,Sal D'Amato,Junichiro Kamijo,Brian Puccillo
0,10,9,10,9,10,8,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"July 15, 2023",Evan Elder,Genaro Valdez,Adalaide Byrd,Derek Cleary,Junichiro Kamijo
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,"July 15, 2023",Azat Maksum,Tyson Nam,Sal D'Amato,Chris Lee,Brian Puccillo
0,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"July 15, 2023",Alexander Munoz,Carl Deaton,Michael Bell,Derek Cleary,Sal D'Amato
0,10,8,10,9,10,8,,,,,10,8,10,9,10,8,,,,,10,9,10,9,10,8,,,,,"July 15, 2023",Ailin Perez,Ashlee Evans-Smith,Michael Bell,Derek Cleary,Brian Puccillo
0,10,9,9,10,9,10,9,10,9,10,10,9,9,10,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,"July 08, 2023",Alexandre Pantoja,Brandon Moreno,Ben Cartlidge,Derek Cleary,Junichiro Kamijo
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 08, 2023",Dan Hooker,Jalin Turner,Adalaide Byrd,Derek Cleary,Ron McCarthy
0,10,9,10,8,9,10,,,,,10,9,10,8,9,10,,,,,10,9,10,8,9,10,,,,,"July 08, 2023",Tatsuro Taira,Edgar Chairez,Adalaide Byrd,Ben Cartlidge,Derek Cleary
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 08, 2023",Esteban Ribovics,Kamuela Kirk,Sal D'Amato,Chris Lee,Ron McCarthy
0,10,8,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 01, 2023",Grant Dawson,Damir Ismagulov,Michael Bell,Sal D'Amato,Chris Lee
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 01, 2023",Michael Morales,Max Griffin,Eric Colón,Junichiro Kamijo,Ron McCarthy
0,9,10,9,10,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 01, 2023",Ariane Lipski,Melissa Gatto,Adalaide Byrd,Sal D'Amato,Chris Lee
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"July 01, 2023",Karol Rosa,Yana Santos,Sal D'Amato,Chris Lee,Ron McCarthy
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,10,9,,,,,"July 01, 2023",Luana Carolina,Ivana Petrovic,David Lethaby,Ron McCarthy,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"July 01, 2023",Alexander Romanov,Blagoy Ivanov,Michael Bell,Adalaide Byrd,Sal D'Amato
0,9,10,10,9,10,9,10,8,10,9,10,9,10,9,10,9,10,8,10,9,10,9,10,9,10,8,10,7,10,9,"June 24, 2023",Ilia Topuria,Josh Emmett,Eric Colón,Sal D'Amato,Chris Lee
0,9,10,10,9,10,9,,,,,9,10,9,10,10,9,,,,,10,9,10,9,9,10,,,,,"June 24, 2023",Neil Magny,Philip Rowe,Sal D'Amato,Chris Lee,Barry Luxenberg
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"June 24, 2023",Randy Brown,Wellington Turman,Sal D'Amato,Chris Lee,Barry Luxenberg
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 24, 2023",Tabatha Ricci,Gillian Robertson,Sal D'Amato,Chris Lee,Barry Luxenberg
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,"June 24, 2023",Josh Van,Zhalgas Zhumagulov,Eric Colón,Sal D'Amato,Barry Luxenberg
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 24, 2023",Chepe Mariscal,Trevor Peek,Derek Cleary,Chris Lee,Troy Wincapaw
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,9,10,9,10,9,10,,,,,"June 24, 2023",Jack Jenkins,Jamall Emmers,Sal D'Amato,Chris Lee,Troy Wincapaw
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 24, 2023",Sedriques Dumas,Cody Brundage,Derek Cleary,Eric Colón,Troy Wincapaw
0,9,10,10,8,10,9,10,9,10,9,9,10,10,8,10,9,10,9,10,9,9,10,10,8,10,9,9,10,10,9,"June 17, 2023",Jared Cannonier,Marvin Vettori,Michael Bell,Ben Cartlidge,Sal D'Amato
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 17, 2023",Armen Petrosyan,Christian Leroy Duncan,Derek Cleary,Sal D'Amato,Tony Weeks
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 17, 2023",Nicolas Dalby,Muslim Salikhov,Michael Bell,Derek Cleary,Sal D'Amato
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 17, 2023",Carlos Hernandez,Denys Bondar,Ben Cartlidge,Junichiro Kamijo,Anthony Maness
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 17, 2023",Tereza Bleda,Gabriella Fernandes,Michael Bell,Sal D'Amato,Tony Weeks
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"June 17, 2023",Modestas Bukauskas,Zac Pauga,Derek Cleary,Sal D'Amato,Anthony Maness
0,10,9,10,9,10,9,10,9,10,8,10,9,10,9,10,9,10,9,10,8,10,9,10,9,10,9,10,8,10,8,"June 10, 2023",Amanda Nunes,Irene Aldana,Michael Bell,Sal D'Amato,Chris Lee
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 10, 2023",Dan Ige,Nate Landwehr,Michael Bell,Sal D'Amato,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 10, 2023",Marc-Andre Barriault,Eryk Anders,Michael Bell,Sal D'Amato,Chris Lee
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 10, 2023",Jasmine Jasudavicius,Miranda Maverick,Sal D'Amato,Chris Lee,Sal Ram
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 10, 2023",Kyle Nelson,Blake Bilder,Michael Bell,Jason Darrah,Jerin Valel
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 10, 2023",Steve Erceg,David Dvorak,Sal D'Amato,Jake Maxim,Jerin Valel
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 10, 2023",Diana Belbita,Maria Oliveira,Jason Darrah,Chris Lee,Jerin Valel
0,9,10,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,9,10,9,10,10,9,10,9,10,9,9,10,"June 03, 2023",Amir Albazi,Kai Kara-France,Michael Bell,Sal D'Amato,Chris Lee
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"June 03, 2023",Alex Caceres,Daniel Pineda,Derek Cleary,Junichiro Kamijo,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"June 03, 2023",Tim Elliott,Victor Altamirano,Derek Cleary,Chris Lee,Ron McCarthy
0,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,9,10,10,9,10,9,,,,,"June 03, 2023",Elizeu Zaleski dos Santos,Abubakar Nurmagomedov,Derek Cleary,Ron McCarthy,Bryan Miner
0,10,9,10,9,9,9,,,,,10,9,10,9,9,9,,,,,10,9,10,9,9,9,,,,,"June 03, 2023",Daniel Santos,Johnny Munoz,Sal D'Amato,Chris Lee,Tony Weeks
0,10,9,9,9,10,9,,,,,10,9,9,9,10,9,,,,,10,9,9,9,10,9,,,,,"June 03, 2023",John Castaneda,Muin Gafurov,Junichiro Kamijo,Chris Lee,Tony Weeks
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 03, 2023",Elise Reed,Jinh Yu Frey,Michael Bell,Ron McCarthy,Bryan Miner
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"June 03, 2023",Philipe Lins,Maxim Grishin,Michael Bell,Adalaide Byrd,Derek Cleary
0,10,9,9,10,10,8,10,9,10,8,10,9,9,10,10,8,10,9,10,8,10,8,9,10,10,8,10,9,10,8,"May 20, 2023",Mackenzie Dern,Angela Hill,Michael Bell,Sal D'Amato,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"May 20, 2023",Lupita Godinez,Emily Ducote,Michael Bell,Junichiro Kamijo,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 20, 2023",Karolina Kowalkiewicz,Vanessa Demopoulos,Michael Bell,Derek Cleary,Jacob Montalvo
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,9,10,,,,,"May 20, 2023",Rodrigo Nascimento,Ilir Latifi,Derek Cleary,Sal D'Amato,Jacob Montalvo
0,10,9,10,9,10,9,,,,,10,8,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 20, 2023",Chase Hooper,Nick Fiore,Michael Bell,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 20, 2023",Themba Gorimbo,Takashi Sato,Michael Bell,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"May 13, 2023",Johnny Walker,Anthony Smith,Michael Bell,Junichiro Kamijo,Brian Puccillo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"May 13, 2023",Karl Williams,Chase Sherman,Bobby Harris,Andrew Hopper Jr.,Junichiro Kamijo
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"May 13, 2023",Douglas Silva de Andrade,Cody Stamann,Pedro Claudio,Bobby Harris,Andrew Hopper Jr.
0,10,9,9,9,9,9,,,,,9,10,9,9,9,9,,,,,10,9,9,9,9,9,,,,,"May 13, 2023",Mandy Bohm,Ji Yeon Kim,Michael Bell,Bobby Harris,Junichiro Kamijo
0,10,9,9,10,9,10,10,9,9,10,10,9,9,10,9,10,10,9,10,9,10,9,10,9,9,10,10,9,9,10,"May 06, 2023",Aljamain Sterling,Henry Cejudo,Michael Bell,Derek Cleary,Eric Colón
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,10,9,9,10,"May 06, 2023",Belal Muhammad,Gilbert Burns,Michael Bell,Derek Cleary,Eric Colón
0,9,10,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"May 06, 2023",Movsar Evloev,Diego Lopes,Derek Cleary,Eric Colón,Dave Tirelli
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 06, 2023",Charles Jourdain,Kron Gracie,Derek Cleary,Eric Colón,Dave Tirelli
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,9,10,9,10,9,10,,,,,"May 06, 2023",Khaos Williams,Rolando Bedoya,Michael Bell,Dominic Carolei,Derek Cleary
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"May 06, 2023",Virna Jandiroba,Marina Rodriguez,Michael Bell,Dominic Carolei,Munah Querido
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"April 29, 2023",Marcos Rogério de Lima,Waldo Cortes-Acosta,Michael Bell,Eric Colón,Anthony Maness
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 29, 2023",Trey Waters,Josh Quinlan,Eric Colón,Chris Lee,Tony Weeks
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 29, 2023",Martin Buday,Jake Collier,Sal D'Amato,Junichiro Kamijo,Anthony Maness
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 29, 2023",Cody Durden,Charles Johnson,Michael Bell,Adalaide Byrd,Sal D'Amato
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"April 29, 2023",Jamey-Lyn Horth,Hailey Cowan,Junichiro Kamijo,Anthony Maness,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 22, 2023",Iasmin Lucindo,Brogan Walker,Adalaide Byrd,Chris Lee,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,9,10,10,9,,,,,"April 22, 2023",Jeremiah Wells,Matthew Semelsberger,Eric Colón,Junichiro Kamijo,Rick Winter
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"April 22, 2023",Norma Dumont,Karol Rosa,Ben Cartlidge,Junichiro Kamijo,Ron McCarthy
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 22, 2023",Mohammed Usman,Junior Tafa,Junichiro Kamijo,Jacob Montalvo,Rick Winter
0,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,"April 22, 2023",William Gomis,Francis Marshall,Adalaide Byrd,Ben Cartlidge,Eric Colón
0,10,9,9,10,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,"April 15, 2023",Max Holloway,Arnold Allen,Travis Buesking,Sal D'Amato,Chris Lee
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"April 15, 2023",Azamat Murzakanov,Dustin Jacoby,Sal D'Amato,Brian Puccillo,Ross Swanberg
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 15, 2023",Pedro Munhoz,Chris Gutierrez,Travis Buesking,Henry Gueary,Brian Puccillo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 15, 2023",Rafa Garcia,Clay Guida,Sal D'Amato,Chris Lee,Ross Swanberg
0,10,9,10,9,10,9,,,,,10,8,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"April 15, 2023",Daniel Zellhuber,Lando Vannata,Travis Buesking,Sal D'Amato,David Huyette
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 15, 2023",Gaston Bolanos,Aaron Phillips,Travis Buesking,Henry Gueary,Ross Swanberg
0,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"April 15, 2023",Joselyne Edwards,Lucie Pudilova,Henry Gueary,David Huyette,Ross Swanberg
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 08, 2023",Gilbert Burns,Jorge Masvidal,Eric Colón,Chris Lee,Dave Tirelli
0,9,10,10,9,10,8,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 08, 2023",Christian Rodriguez,Raul Rosas Jr.,Sal D'Amato,Chris Lee,Dave Tirelli
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"April 08, 2023",Kelvin Gastelum,Chris Curtis,Derek Cleary,Eric Colón,Michael Tate
0,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"April 08, 2023",Luana Pinheiro,Michelle Waterson-Gomez,Eric Colón,Chris Lee,Eliseo Rodriguez
0,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"April 08, 2023",Lupita Godinez,Cynthia Calvillo,Eric Colón,Eliseo Rodriguez,Dave Tirelli
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 08, 2023",Ignacio Bahamondes,Trey Ogden,Derek Cleary,Sal D'Amato,Troy Wincapaw
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 08, 2023",Sam Hughes,Jaqueline Amorim,Eric Colón,Sal D'Amato,Eliseo Rodriguez
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,9,10,9,10,"March 25, 2023",Cory Sandhagen,Marlon Vera,Sal D'Amato,Chris Lee,Joel Ojeda
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,8,10,9,,,,,"March 25, 2023",Holly Holm,Yana Santos,Sal D'Amato,Jason Herzog,Chris Lee
0,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,10,9,10,9,10,9,,,,,"March 25, 2023",Maycee Barber,Andrea Lee,Frank Collazo,Chris Lee,Dan Miragliotta
0,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,"March 25, 2023",Albert Duraev,Chidi Njokuani,Sal D'Amato,Chris Lee,Dan Miragliotta
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 25, 2023",Lucas Alexander,Steven Peterson,Sal D'Amato,Gino Garcia,Joel Ojeda
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 25, 2023",Trevin Giles,Preston Parsons,Sal D'Amato,Gino Garcia,Jacob Montalvo
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"March 25, 2023",Victor Altamirano,Vinicius Salvador,Sal D'Amato,Gino Garcia,Chris Lee
0,10,9,10,9,9,9,9,10,10,9,10,9,10,9,8,10,10,9,10,9,10,9,9,10,8,10,10,9,10,9,"March 18, 2023",Leon Edwards,Kamaru Usman,Ben Cartlidge,Chris Lee,David Lethaby
0,9,10,10,9,10,9,,,,,9,10,9,10,10,8,,,,,10,9,9,10,10,9,,,,,"March 18, 2023",Justin Gaethje,Rafael Fiziev,Mark Collett,Paul Sutherland,Clemens Werner
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"March 18, 2023",Jennifer Maia,Casey O'Neill,Chris Lee,David Lethaby,Vito Paolillo
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 18, 2023",Marvin Vettori,Roman Dolidze,Ben Cartlidge,David Lethaby,Paul Sutherland
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,9,10,9,10,,,,,"March 18, 2023",Chris Duncan,Omar Morales,Ben Cartlidge,Vito Paolillo,Paul Sutherland
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 18, 2023",Lerone Murphy,Gabriel Santos,Mark Collett,Vito Paolillo,Clemens Werner
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,9,10,10,9,9,10,,,,,"March 18, 2023",Joanne Wood,Luana Carolina,Ben Cartlidge,David Lethaby,Vito Paolillo
0,10,9,9,10,9,9,,,,,10,9,10,9,9,9,,,,,10,9,9,10,9,9,,,,,"March 18, 2023",Jai Herbert,Ludovit Klein,Mark Collett,David Lethaby,Clemens Werner
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 18, 2023",Veronica Hardy,Juliana Miller,Chris Lee,Vito Paolillo,Paul Sutherland
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"March 11, 2023",Merab Dvalishvili,Petr Yan,Michael Bell,Sal D'Amato,Junichiro Kamijo
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 11, 2023",Jonathan Martinez,Said Nurmagomedov,Michael Bell,Adalaide Byrd,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,8,10,9,10,9,,,,,"March 11, 2023",Vitor Petrino,Anton Turkalj,Eric Colón,Jacob Montalvo,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,8,,,,,"March 11, 2023",Karl Williams,Lukasz Brzeski,Michael Bell,Adalaide Byrd,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,9,10,10,9,9,10,,,,,"March 11, 2023",Victor Henry,Tony Gravely,Eric Colón,Sal D'Amato,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 11, 2023",Ariane Lipski,J.J. Aldrich,Michael Bell,Adalaide Byrd,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 11, 2023",Carlston Harris,Jared Gooden,Eric Colón,Junichiro Kamijo,Bryan Miner
