,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
0,1,Junie Browning,0,27 of 56,48%,33 of 62,1 of 1,100%,1,1,1:47,27 of 56,17 of 43,5 of 6,5 of 7,24 of 46,3 of 7,0 of 3,http://www.ufcstats.com/fight-details/ec8ad2966a6816b3
1,1,David Kaplan,0,10 of 24,41%,12 of 27,2 of 2,100%,1,1,1:00,10 of 24,4 of 13,3 of 4,3 of 7,6 of 17,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/ec8ad2966a6816b3
2,2,Junie Browning,0,4 of 7,57%,5 of 9,1 of 1,100%,1,0,1:19,4 of 7,4 of 7,0 of 0,0 of 0,1 of 2,0 of 0,3 of 5,http://www.ufcstats.com/fight-details/ec8ad2966a6816b3
3,2,David Kaplan,0,2 of 5,40%,2 of 5,0 of 0,---,0,0,0:00,2 of 5,1 of 4,0 of 0,1 of 1,2 of 5,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ec8ad2966a6816b3
0,1,Krzysztof Soszynski,0,13 of 26,50%,27 of 40,0 of 0,---,0,0,2:47,13 of 26,10 of 23,2 of 2,1 of 1,7 of 15,2 of 4,4 of 7,http://www.ufcstats.com/fight-details/edeba52fc9b2855f
1,1,Shane Primm,0,5 of 14,35%,9 of 18,1 of 3,33%,0,0,0:58,5 of 14,1 of 8,3 of 5,1 of 1,0 of 5,5 of 9,0 of 0,http://www.ufcstats.com/fight-details/edeba52fc9b2855f
2,2,Krzysztof Soszynski,0,6 of 24,25%,11 of 29,0 of 0,---,1,0,1:56,6 of 24,6 of 24,0 of 0,0 of 0,2 of 18,2 of 4,2 of 2,http://www.ufcstats.com/fight-details/edeba52fc9b2855f
3,2,Shane Primm,0,2 of 12,16%,3 of 13,0 of 2,0%,0,0,0:19,2 of 12,1 of 11,1 of 1,0 of 0,1 of 9,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/edeba52fc9b2855f
0,1,Eliot Marshall,0,8 of 15,53%,13 of 20,1 of 1,100%,2,0,1:05,8 of 15,8 of 15,0 of 0,0 of 0,5 of 11,2 of 3,1 of 1,http://www.ufcstats.com/fight-details/59bd4e83d8f846ee
1,1,Jules Bruchez,0,1 of 2,50%,3 of 4,0 of 0,---,0,0,0:00,1 of 2,0 of 1,0 of 0,1 of 1,0 of 1,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/59bd4e83d8f846ee
0,1,Tom Lawlor,0,8 of 15,53%,37 of 46,1 of 2,50%,0,0,4:36,8 of 15,8 of 15,0 of 0,0 of 0,0 of 0,1 of 3,7 of 12,http://www.ufcstats.com/fight-details/09b36c7157770516
1,1,Kyle Kingsbury,0,1 of 5,20%,8 of 12,0 of 0,---,0,0,0:00,1 of 5,1 of 5,0 of 0,0 of 0,0 of 4,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/09b36c7157770516
2,2,Tom Lawlor,0,6 of 7,85%,33 of 36,3 of 7,42%,0,0,4:21,6 of 7,6 of 7,0 of 0,0 of 0,0 of 0,1 of 1,5 of 6,http://www.ufcstats.com/fight-details/09b36c7157770516
3,2,Kyle Kingsbury,0,3 of 7,42%,12 of 16,0 of 0,---,0,0,0:13,3 of 7,2 of 6,1 of 1,0 of 0,0 of 1,2 of 5,1 of 1,http://www.ufcstats.com/fight-details/09b36c7157770516
4,3,Tom Lawlor,0,0 of 0,---,0 of 0,3 of 10,30%,0,0,2:25,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/09b36c7157770516
5,3,Kyle Kingsbury,0,6 of 10,60%,81 of 88,0 of 0,---,0,0,2:06,6 of 10,3 of 7,2 of 2,1 of 1,1 of 5,3 of 3,2 of 2,http://www.ufcstats.com/fight-details/09b36c7157770516
0,1,Shane Nelson,0,2 of 6,33%,36 of 44,1 of 2,50%,0,0,4:17,2 of 6,2 of 6,0 of 0,0 of 0,0 of 3,0 of 0,2 of 3,http://www.ufcstats.com/fight-details/52e07b6540fad19e
1,1,George Roop,0,4 of 14,28%,11 of 26,0 of 0,---,0,0,0:00,4 of 14,1 of 11,2 of 2,1 of 1,3 of 13,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/52e07b6540fad19e
2,2,Shane Nelson,0,7 of 21,33%,19 of 33,1 of 3,33%,1,0,2:50,7 of 21,7 of 21,0 of 0,0 of 0,1 of 3,0 of 1,6 of 17,http://www.ufcstats.com/fight-details/52e07b6540fad19e
3,2,George Roop,0,9 of 22,40%,39 of 52,0 of 0,---,0,0,1:11,9 of 22,3 of 13,4 of 7,2 of 2,3 of 13,4 of 7,2 of 2,http://www.ufcstats.com/fight-details/52e07b6540fad19e
4,3,Shane Nelson,0,1 of 5,20%,14 of 18,1 of 5,20%,1,0,0:51,1 of 5,1 of 5,0 of 0,0 of 0,0 of 3,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/52e07b6540fad19e
5,3,George Roop,0,8 of 38,21%,43 of 75,1 of 1,100%,0,0,2:46,8 of 38,6 of 32,2 of 6,0 of 0,2 of 19,5 of 14,1 of 5,http://www.ufcstats.com/fight-details/52e07b6540fad19e
0,1,Rolando Delgado,1,15 of 24,62%,41 of 53,0 of 1,0%,2,0,2:54,15 of 24,8 of 15,7 of 8,0 of 1,9 of 15,0 of 0,6 of 9,http://www.ufcstats.com/fight-details/bacb62c4f2058fd8
1,1,John Polakowski,0,0 of 16,0%,2 of 20,0 of 0,---,0,0,0:08,0 of 16,0 of 15,0 of 1,0 of 0,0 of 16,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/bacb62c4f2058fd8
2,2,Rolando Delgado,0,0 of 3,0%,3 of 6,1 of 3,33%,1,0,1:12,0 of 3,0 of 1,0 of 2,0 of 0,0 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/bacb62c4f2058fd8
3,2,John Polakowski,0,1 of 7,14%,2 of 8,0 of 0,---,1,0,0:13,1 of 7,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/bacb62c4f2058fd8
0,1,Josh Koscheck,1,6 of 16,37%,6 of 16,0 of 0,---,0,0,0:00,6 of 16,6 of 16,0 of 0,0 of 0,5 of 14,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/11c3035dd9104e50
1,1,Yoshiyuki Yoshida,0,6 of 17,35%,6 of 17,0 of 0,---,0,0,0:00,6 of 17,1 of 6,2 of 4,3 of 7,5 of 15,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/11c3035dd9104e50
0,1,Mike Swick,1,7 of 8,87%,16 of 17,0 of 0,---,0,0,0:09,7 of 8,7 of 8,0 of 0,0 of 0,2 of 3,0 of 0,5 of 5,http://www.ufcstats.com/fight-details/0f235698600c962e
1,1,Jonathan Goulet,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:00,1 of 3,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0f235698600c962e
0,1,Steve Cantwell,0,15 of 29,51%,19 of 33,1 of 1,100%,1,0,1:18,15 of 29,9 of 22,4 of 5,2 of 2,12 of 24,1 of 2,2 of 3,http://www.ufcstats.com/fight-details/d8f64b001cd590fa
1,1,Razak Al-Hassan,0,13 of 56,23%,15 of 58,0 of 1,0%,0,0,0:17,13 of 56,5 of 46,2 of 3,6 of 7,12 of 53,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/d8f64b001cd590fa
0,1,Tim Credeur,0,35 of 79,44%,38 of 82,1 of 1,100%,0,0,0:53,35 of 79,25 of 67,8 of 10,2 of 2,29 of 71,5 of 7,1 of 1,http://www.ufcstats.com/fight-details/83406cd29d3c2d0f
1,1,Nate Loughran,0,16 of 42,38%,16 of 42,0 of 2,0%,0,0,0:00,16 of 42,4 of 25,8 of 10,4 of 7,15 of 40,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/83406cd29d3c2d0f
2,2,Tim Credeur,0,17 of 52,32%,22 of 58,0 of 0,---,0,0,2:39,17 of 52,14 of 48,2 of 3,1 of 1,15 of 45,1 of 1,1 of 6,http://www.ufcstats.com/fight-details/83406cd29d3c2d0f
3,2,Nate Loughran,0,9 of 20,45%,12 of 23,0 of 1,0%,0,0,0:00,9 of 20,2 of 6,4 of 9,3 of 5,9 of 20,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/83406cd29d3c2d0f
0,1,Jim Miller,0,22 of 60,36%,39 of 78,0 of 0,---,1,1,2:19,22 of 60,17 of 52,5 of 7,0 of 1,9 of 34,5 of 10,8 of 16,http://www.ufcstats.com/fight-details/d90567f7d4372160
1,1,Matt Wiman,0,9 of 24,37%,11 of 26,1 of 2,50%,0,1,0:45,9 of 24,5 of 20,2 of 2,2 of 2,8 of 21,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/d90567f7d4372160
2,2,Jim Miller,0,29 of 59,49%,52 of 84,1 of 3,33%,0,0,3:41,29 of 59,23 of 50,4 of 7,2 of 2,9 of 20,12 of 24,8 of 15,http://www.ufcstats.com/fight-details/d90567f7d4372160
3,2,Matt Wiman,0,5 of 17,29%,13 of 26,0 of 0,---,0,0,0:00,5 of 17,2 of 13,2 of 3,1 of 1,4 of 14,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/d90567f7d4372160
4,3,Jim Miller,0,10 of 18,55%,19 of 31,3 of 3,100%,1,0,4:38,10 of 18,10 of 18,0 of 0,0 of 0,0 of 2,2 of 4,8 of 12,http://www.ufcstats.com/fight-details/d90567f7d4372160
5,3,Matt Wiman,0,6 of 15,40%,10 of 21,0 of 1,0%,0,0,0:05,6 of 15,6 of 15,0 of 0,0 of 0,3 of 9,3 of 6,0 of 0,http://www.ufcstats.com/fight-details/d90567f7d4372160
0,1,Luigi Fioravanti,0,6 of 16,37%,34 of 49,3 of 4,75%,2,0,4:09,6 of 16,5 of 15,0 of 0,1 of 1,1 of 4,1 of 3,4 of 9,http://www.ufcstats.com/fight-details/ecfe522e5f1e766b
1,1,Brodie Farber,0,1 of 6,16%,2 of 7,0 of 0,---,0,0,0:00,1 of 6,0 of 4,1 of 1,0 of 1,0 of 5,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/ecfe522e5f1e766b
2,2,Luigi Fioravanti,0,13 of 21,61%,25 of 35,2 of 3,66%,0,0,2:34,13 of 21,3 of 8,3 of 4,7 of 9,6 of 11,5 of 8,2 of 2,http://www.ufcstats.com/fight-details/ecfe522e5f1e766b
3,2,Brodie Farber,0,3 of 9,33%,4 of 10,1 of 2,50%,1,0,0:29,3 of 9,0 of 4,2 of 3,1 of 2,0 of 3,2 of 3,1 of 3,http://www.ufcstats.com/fight-details/ecfe522e5f1e766b
4,3,Luigi Fioravanti,0,11 of 18,61%,41 of 55,3 of 3,100%,3,0,3:09,11 of 18,7 of 14,0 of 0,4 of 4,5 of 10,0 of 1,6 of 7,http://www.ufcstats.com/fight-details/ecfe522e5f1e766b
5,3,Brodie Farber,0,6 of 14,42%,8 of 16,0 of 0,---,0,0,0:01,6 of 14,2 of 9,3 of 4,1 of 1,3 of 10,3 of 3,0 of 1,http://www.ufcstats.com/fight-details/ecfe522e5f1e766b
0,1,Steve Bruno,0,7 of 13,53%,26 of 34,1 of 2,50%,0,0,3:04,7 of 13,4 of 8,1 of 1,2 of 4,1 of 4,3 of 6,3 of 3,http://www.ufcstats.com/fight-details/44c9ca6a502db390
1,1,Johnny Rees,0,23 of 35,65%,29 of 41,1 of 3,33%,0,0,1:26,23 of 35,10 of 17,10 of 13,3 of 5,2 of 7,16 of 23,5 of 5,http://www.ufcstats.com/fight-details/44c9ca6a502db390
2,2,Steve Bruno,0,3 of 5,60%,11 of 13,2 of 4,50%,1,0,1:57,3 of 5,1 of 3,1 of 1,1 of 1,1 of 3,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/44c9ca6a502db390
3,2,Johnny Rees,0,13 of 17,76%,20 of 24,0 of 1,0%,0,0,1:04,13 of 17,5 of 9,5 of 5,3 of 3,2 of 5,11 of 12,0 of 0,http://www.ufcstats.com/fight-details/44c9ca6a502db390
0,1,Ben Saunders,1,42 of 51,82%,49 of 58,0 of 0,---,0,0,0:48,42 of 51,35 of 43,6 of 7,1 of 1,7 of 10,35 of 41,0 of 0,http://www.ufcstats.com/fight-details/79298011365a6d90
1,1,Brandon Wolff,0,0 of 1,0%,4 of 5,0 of 0,---,0,0,0:06,0 of 1,0 of 1,0 of 0,0 of 0,0 of 0,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/79298011365a6d90
0,1,Dale Hartt,0,6 of 16,37%,10 of 20,0 of 0,---,0,0,0:00,6 of 16,0 of 6,1 of 1,5 of 9,6 of 15,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/c4e16d57dd9a1b39
1,1,Corey Hill,0,8 of 23,34%,20 of 35,2 of 3,66%,0,0,2:21,8 of 23,4 of 17,2 of 3,2 of 3,7 of 20,0 of 0,1 of 3,http://www.ufcstats.com/fight-details/c4e16d57dd9a1b39
2,2,Dale Hartt,0,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:07,2 of 2,0 of 0,0 of 0,2 of 2,2 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c4e16d57dd9a1b39
3,2,Corey Hill,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 2,0 of 1,0 of 0,0 of 1,0 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c4e16d57dd9a1b39
0,1,Justin McCully,0,13 of 23,56%,42 of 53,0 of 2,0%,0,0,2:57,13 of 23,5 of 12,3 of 3,5 of 8,5 of 13,8 of 10,0 of 0,http://www.ufcstats.com/fight-details/2f736846aebbf12d
1,1,Eddie Sanchez,1,15 of 29,51%,31 of 48,0 of 0,---,0,0,0:52,15 of 29,11 of 25,2 of 2,2 of 2,4 of 15,9 of 12,2 of 2,http://www.ufcstats.com/fight-details/2f736846aebbf12d
2,2,Justin McCully,0,12 of 38,31%,29 of 55,0 of 1,0%,0,0,1:32,12 of 38,10 of 31,0 of 2,2 of 5,8 of 29,4 of 9,0 of 0,http://www.ufcstats.com/fight-details/2f736846aebbf12d
3,2,Eddie Sanchez,0,13 of 37,35%,23 of 47,0 of 2,0%,0,0,0:36,13 of 37,10 of 34,2 of 2,1 of 1,8 of 29,5 of 8,0 of 0,http://www.ufcstats.com/fight-details/2f736846aebbf12d
4,3,Justin McCully,1,15 of 27,55%,43 of 55,1 of 1,100%,0,0,2:05,15 of 27,14 of 23,1 of 1,0 of 3,11 of 19,4 of 8,0 of 0,http://www.ufcstats.com/fight-details/2f736846aebbf12d
5,3,Eddie Sanchez,0,14 of 34,41%,40 of 62,0 of 2,0%,0,0,0:48,14 of 34,7 of 25,7 of 9,0 of 0,6 of 19,8 of 15,0 of 0,http://www.ufcstats.com/fight-details/2f736846aebbf12d
0,1,Brock Lesnar,0,11 of 14,78%,22 of 25,2 of 3,66%,0,0,2:38,11 of 14,3 of 6,4 of 4,4 of 4,1 of 4,8 of 8,2 of 2,http://www.ufcstats.com/fight-details/75577b11361cb645
1,1,Randy Couture,0,6 of 9,66%,9 of 12,1 of 2,50%,0,0,1:18,6 of 9,2 of 4,1 of 1,3 of 4,1 of 3,5 of 6,0 of 0,http://www.ufcstats.com/fight-details/75577b11361cb645
2,2,Brock Lesnar,1,20 of 28,71%,46 of 54,0 of 1,0%,0,0,0:12,20 of 28,18 of 26,2 of 2,0 of 0,4 of 11,4 of 5,12 of 12,http://www.ufcstats.com/fight-details/75577b11361cb645
3,2,Randy Couture,0,5 of 10,50%,8 of 13,0 of 1,0%,0,0,1:48,5 of 10,4 of 9,0 of 0,1 of 1,2 of 5,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/75577b11361cb645
0,1,Kenny Florian,0,17 of 37,45%,24 of 44,1 of 2,50%,1,0,1:06,17 of 37,13 of 32,3 of 4,1 of 1,10 of 25,2 of 3,5 of 9,http://www.ufcstats.com/fight-details/821c27f0dbb27e86
1,1,Joe Stevenson,0,6 of 18,33%,9 of 21,1 of 3,33%,0,0,1:17,6 of 18,3 of 13,2 of 4,1 of 1,3 of 15,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/821c27f0dbb27e86
0,1,Dustin Hazelett,0,10 of 21,47%,13 of 24,0 of 0,---,3,0,0:00,10 of 21,5 of 14,3 of 4,2 of 3,9 of 19,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/c739195deef32b45
1,1,Tamdan McCrory,0,15 of 28,53%,15 of 28,0 of 0,---,0,0,1:14,15 of 28,6 of 18,4 of 5,5 of 5,11 of 21,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/c739195deef32b45
0,1,Gabriel Gonzaga,1,12 of 17,70%,12 of 17,0 of 0,---,0,0,0:04,12 of 17,7 of 11,5 of 6,0 of 0,3 of 7,7 of 8,2 of 2,http://www.ufcstats.com/fight-details/e94d7bfb0c92e30d
1,1,Josh Hendricks,0,1 of 5,20%,6 of 10,0 of 0,---,0,0,0:00,1 of 5,1 of 5,0 of 0,0 of 0,0 of 2,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/e94d7bfb0c92e30d
0,1,Demian Maia,0,2 of 4,50%,22 of 32,1 of 2,50%,1,0,1:45,2 of 4,2 of 4,0 of 0,0 of 0,0 of 2,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/bfd846ad4d597bbb
1,1,Nate Quarry,0,0 of 0,---,8 of 8,0 of 0,---,0,0,0:06,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/bfd846ad4d597bbb
0,1,Aaron Riley,0,33 of 67,49%,33 of 67,0 of 0,---,0,0,0:00,33 of 67,16 of 44,11 of 12,6 of 11,30 of 63,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/958bd435389dd12a
1,1,Jorge Gurgel,0,31 of 91,34%,33 of 93,0 of 0,---,0,0,0:00,31 of 91,23 of 80,8 of 10,0 of 1,26 of 80,5 of 11,0 of 0,http://www.ufcstats.com/fight-details/958bd435389dd12a
2,2,Aaron Riley,0,32 of 78,41%,42 of 89,1 of 1,100%,0,0,1:06,32 of 78,24 of 64,1 of 5,7 of 9,23 of 61,3 of 8,6 of 9,http://www.ufcstats.com/fight-details/958bd435389dd12a
3,2,Jorge Gurgel,0,23 of 61,37%,35 of 73,1 of 1,100%,0,0,0:12,23 of 61,16 of 50,5 of 8,2 of 3,18 of 54,5 of 7,0 of 0,http://www.ufcstats.com/fight-details/958bd435389dd12a
4,3,Aaron Riley,0,33 of 77,42%,58 of 105,0 of 0,---,0,0,1:21,33 of 77,23 of 64,9 of 10,1 of 3,16 of 57,15 of 17,2 of 3,http://www.ufcstats.com/fight-details/958bd435389dd12a
5,3,Jorge Gurgel,0,16 of 47,34%,23 of 54,0 of 3,0%,0,0,0:00,16 of 47,7 of 36,8 of 8,1 of 3,12 of 40,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/958bd435389dd12a
0,1,Jeremy Stephens,0,4 of 15,26%,6 of 17,0 of 0,---,0,1,0:32,4 of 15,1 of 12,2 of 2,1 of 1,3 of 14,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/9e99536eae6d709b
1,1,Rafael Dos Anjos,0,4 of 6,66%,22 of 24,2 of 4,50%,1,0,3:30,4 of 6,1 of 2,0 of 0,3 of 4,3 of 4,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/9e99536eae6d709b
2,2,Jeremy Stephens,0,12 of 24,50%,21 of 36,0 of 0,---,0,1,1:48,12 of 24,7 of 18,3 of 4,2 of 2,4 of 9,0 of 0,8 of 15,http://www.ufcstats.com/fight-details/9e99536eae6d709b
3,2,Rafael Dos Anjos,0,4 of 10,40%,14 of 22,2 of 2,100%,1,0,1:39,4 of 10,3 of 9,0 of 0,1 of 1,4 of 10,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9e99536eae6d709b
4,3,Jeremy Stephens,1,6 of 7,85%,6 of 7,0 of 0,---,0,0,0:02,6 of 7,5 of 6,0 of 0,1 of 1,2 of 3,0 of 0,4 of 4,http://www.ufcstats.com/fight-details/9e99536eae6d709b
5,3,Rafael Dos Anjos,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 2,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/9e99536eae6d709b
0,1,Mark Bocek,0,9 of 19,47%,42 of 53,0 of 0,---,1,1,4:20,9 of 19,6 of 16,3 of 3,0 of 0,0 of 2,1 of 1,8 of 16,http://www.ufcstats.com/fight-details/8191b8edfde3b9c3
1,1,Alvin Robinson,0,1 of 2,50%,18 of 20,0 of 0,---,0,1,0:21,1 of 2,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/8191b8edfde3b9c3
2,2,Mark Bocek,0,3 of 9,33%,39 of 53,0 of 0,---,4,1,4:14,3 of 9,1 of 7,2 of 2,0 of 0,0 of 3,0 of 0,3 of 6,http://www.ufcstats.com/fight-details/8191b8edfde3b9c3
3,2,Alvin Robinson,0,2 of 7,28%,19 of 25,0 of 1,0%,0,1,0:33,2 of 7,2 of 7,0 of 0,0 of 0,2 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/8191b8edfde3b9c3
4,3,Mark Bocek,0,9 of 16,56%,37 of 46,1 of 1,100%,1,0,3:05,9 of 16,8 of 15,1 of 1,0 of 0,2 of 3,0 of 0,7 of 13,http://www.ufcstats.com/fight-details/8191b8edfde3b9c3
5,3,Alvin Robinson,0,2 of 5,40%,4 of 8,0 of 0,---,0,0,0:00,2 of 5,2 of 5,0 of 0,0 of 0,2 of 5,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/8191b8edfde3b9c3
0,1,Matt Brown,0,14 of 17,82%,18 of 23,1 of 1,100%,2,0,0:44,14 of 17,7 of 10,7 of 7,0 of 0,4 of 7,7 of 7,3 of 3,http://www.ufcstats.com/fight-details/b34fb9e15fbd6b3b
1,1,Ryan Thomas,0,13 of 14,92%,70 of 72,4 of 6,66%,0,0,3:47,13 of 14,7 of 8,4 of 4,2 of 2,2 of 3,2 of 2,9 of 9,http://www.ufcstats.com/fight-details/b34fb9e15fbd6b3b
2,2,Matt Brown,0,1 of 6,16%,2 of 7,0 of 0,---,1,0,0:01,1 of 6,0 of 5,0 of 0,1 of 1,1 of 6,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b34fb9e15fbd6b3b
3,2,Ryan Thomas,0,2 of 8,25%,6 of 13,1 of 2,50%,0,0,0:35,2 of 8,1 of 6,1 of 2,0 of 0,1 of 7,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/b34fb9e15fbd6b3b
0,1,Anderson Silva,0,12 of 18,66%,12 of 18,0 of 0,---,0,0,0:00,12 of 18,4 of 10,4 of 4,4 of 4,11 of 15,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/2281dea0c5903a2f
1,1,Patrick Cote,0,9 of 30,30%,9 of 30,0 of 0,---,0,0,0:00,9 of 30,1 of 15,1 of 1,7 of 14,9 of 29,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/2281dea0c5903a2f
2,2,Anderson Silva,0,15 of 19,78%,18 of 25,1 of 1,100%,0,0,1:34,15 of 19,5 of 8,5 of 6,5 of 5,8 of 11,6 of 7,1 of 1,http://www.ufcstats.com/fight-details/2281dea0c5903a2f
3,2,Patrick Cote,0,6 of 17,35%,8 of 19,0 of 3,0%,0,0,0:28,6 of 17,2 of 11,1 of 1,3 of 5,3 of 12,1 of 3,2 of 2,http://www.ufcstats.com/fight-details/2281dea0c5903a2f
4,3,Anderson Silva,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:03,2 of 3,2 of 3,0 of 0,0 of 0,2 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2281dea0c5903a2f
5,3,Patrick Cote,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 2,0 of 1,0 of 0,1 of 1,1 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2281dea0c5903a2f
0,1,Thiago Alves,1,22 of 52,42%,26 of 56,0 of 2,0%,0,0,0:03,22 of 52,10 of 37,0 of 1,12 of 14,19 of 48,1 of 2,2 of 2,http://www.ufcstats.com/fight-details/64da1f4774624b72
1,1,Josh Koscheck,0,12 of 48,25%,12 of 48,0 of 1,0%,0,0,0:31,12 of 48,7 of 40,4 of 7,1 of 1,11 of 46,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/64da1f4774624b72
2,2,Thiago Alves,0,18 of 47,38%,21 of 50,0 of 0,---,0,0,0:01,18 of 47,9 of 34,2 of 3,7 of 10,17 of 43,1 of 4,0 of 0,http://www.ufcstats.com/fight-details/64da1f4774624b72
3,2,Josh Koscheck,0,13 of 35,37%,20 of 42,0 of 2,0%,0,0,1:40,13 of 35,7 of 27,4 of 6,2 of 2,11 of 33,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/64da1f4774624b72
4,3,Thiago Alves,1,40 of 82,48%,40 of 82,0 of 0,---,0,0,0:13,40 of 82,24 of 63,0 of 0,16 of 19,32 of 71,8 of 11,0 of 0,http://www.ufcstats.com/fight-details/64da1f4774624b72
5,3,Josh Koscheck,0,14 of 45,31%,14 of 45,0 of 2,0%,0,0,0:27,14 of 45,11 of 39,1 of 4,2 of 2,12 of 42,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/64da1f4774624b72
0,1,Gray Maynard,0,13 of 39,33%,28 of 55,1 of 2,50%,0,0,1:25,13 of 39,10 of 35,3 of 4,0 of 0,10 of 33,1 of 1,2 of 5,http://www.ufcstats.com/fight-details/27868eac1d141498
1,1,Rich Clementi,0,6 of 24,25%,10 of 28,0 of 0,---,0,0,0:00,6 of 24,3 of 21,0 of 0,3 of 3,4 of 21,0 of 1,2 of 2,http://www.ufcstats.com/fight-details/27868eac1d141498
2,2,Gray Maynard,0,5 of 17,29%,13 of 28,2 of 3,66%,1,0,3:49,5 of 17,4 of 16,1 of 1,0 of 0,3 of 11,1 of 1,1 of 5,http://www.ufcstats.com/fight-details/27868eac1d141498
3,2,Rich Clementi,0,1 of 14,7%,7 of 21,0 of 0,---,0,0,0:08,1 of 14,0 of 13,0 of 0,1 of 1,1 of 10,0 of 4,0 of 0,http://www.ufcstats.com/fight-details/27868eac1d141498
4,3,Gray Maynard,0,4 of 5,80%,25 of 28,2 of 2,100%,1,0,4:27,4 of 5,3 of 4,1 of 1,0 of 0,1 of 2,0 of 0,3 of 3,http://www.ufcstats.com/fight-details/27868eac1d141498
5,3,Rich Clementi,0,0 of 4,0%,3 of 8,0 of 0,---,0,1,0:05,0 of 4,0 of 3,0 of 1,0 of 0,0 of 1,0 of 1,0 of 2,http://www.ufcstats.com/fight-details/27868eac1d141498
0,1,Junior Dos Santos,1,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:03,7 of 11,5 of 7,1 of 3,1 of 1,3 of 7,0 of 0,4 of 4,http://www.ufcstats.com/fight-details/af4cbb9072814a86
1,1,Fabricio Werdum,0,6 of 6,100%,6 of 6,0 of 0,---,0,0,0:00,6 of 6,1 of 1,0 of 0,5 of 5,5 of 5,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/af4cbb9072814a86
0,1,Sean Sherk,0,23 of 53,43%,27 of 57,2 of 5,40%,0,0,2:13,23 of 53,16 of 46,4 of 4,3 of 3,17 of 46,6 of 7,0 of 0,http://www.ufcstats.com/fight-details/d5a0e8c67ed8abe0
